date,home,away,home_score,away_score,neutral,tournament,city,country
2022-03-24,Paraguay,Ecuador,3.0,1.0,False,FIFA World Cup qualification,Ciudad del Este,Paraguay
2022-03-24,Uruguay,Peru,1.0,0.0,False,FIFA World Cup qualification,Montevideo,Uruguay
2022-03-24,Portugal,Türkiye,3.0,1.0,False,FIFA World Cup qualification,Porto,Portugal
2022-03-24,Sweden,Czechia,1.0,0.0,False,FIFA World Cup qualification,Stockholm,Sweden
2022-03-24,Wales,Austria,2.0,1.0,False,FIFA World Cup qualification,Cardiff,Wales
2022-03-24,Scotland,Poland,1.0,1.0,False,Friendly,Glasgow,Scotland
2022-03-25,Cameroon,Algeria,0.0,1.0,False,FIFA World Cup qualification,Douala,Cameroon
2022-03-25,Congo DR,Morocco,1.0,1.0,False,FIFA World Cup qualification,Kinshasa,DR Congo
2022-03-25,Egypt,Senegal,1.0,0.0,False,FIFA World Cup qualification,Cairo,Egypt
2022-03-25,Ghana,Nigeria,0.0,0.0,False,FIFA World Cup qualification,Kumasi,Ghana
2022-03-25,Mali,Tunisia,0.0,1.0,False,FIFA World Cup qualification,Bamako,Mali
2022-03-25,Argentina,Venezuela,3.0,0.0,False,FIFA World Cup qualification,Buenos Aires,Argentina
2022-03-25,Bosnia and Herzegovina,Georgia,0.0,1.0,False,Friendly,Zenica,Bosnia and Herzegovina
2022-03-25,Cabo Verde,Liechtenstein,6.0,0.0,True,Friendly,San Pedro del Pinatar,Spain
2022-03-25,France,Côte d'Ivoire,2.0,1.0,False,Friendly,Marseille,France
2022-03-25,Norway,Slovakia,2.0,0.0,False,Friendly,Oslo,Norway
2022-03-25,South Africa,Guinea,0.0,0.0,True,Friendly,Kortrijk,Belgium
2022-03-25,Uzbekistan,Kyrgyzstan,3.0,1.0,False,Navruz Cup,Namangan,Uzbekistan
2022-03-26,Croatia,Slovenia,1.0,1.0,True,Friendly,Al Rayyan,Qatar
2022-03-26,England,Switzerland,2.0,1.0,False,Friendly,London,England
2022-03-26,Germany,Israel,2.0,0.0,False,Friendly,Sinsheim,Germany
2022-03-26,Netherlands,Denmark,4.0,2.0,False,Friendly,Amsterdam,Netherlands
2022-03-26,Qatar,Bulgaria,2.0,1.0,False,Friendly,Al Rayyan,Qatar
2022-03-26,Ireland,Belgium,2.0,2.0,False,Friendly,Dublin,Republic of Ireland
2022-03-26,Spain,Albania,2.0,1.0,False,Friendly,Barcelona,Spain
2022-03-27,Canada,Jamaica,4.0,0.0,False,FIFA World Cup qualification,Toronto,Canada
2022-03-27,Honduras,Mexico,0.0,1.0,False,FIFA World Cup qualification,San Pedro Sula,Honduras
2022-03-27,United States,Panama,5.0,1.0,False,FIFA World Cup qualification,Orlando,United States
2022-03-27,New Zealand,Tahiti,1.0,0.0,True,FIFA World Cup qualification,Doha,Qatar
2022-03-27,Guatemala,Haiti,2.0,1.0,True,Friendly,Fort Lauderdale,United States
2022-03-28,Cabo Verde,San Marino,2.0,0.0,True,Friendly,San Pedro del Pinatar,Spain
2022-03-29,Algeria,Cameroon,1.0,2.0,False,FIFA World Cup qualification,Blida,Algeria
2022-03-29,Morocco,Congo DR,4.0,1.0,False,FIFA World Cup qualification,Casablanca,Morocco
2022-03-29,Nigeria,Ghana,1.0,1.0,False,FIFA World Cup qualification,Abuja,Nigeria
2022-03-29,Senegal,Egypt,1.0,0.0,False,FIFA World Cup qualification,Diamniadio,Senegal
2022-03-29,Tunisia,Mali,0.0,0.0,False,FIFA World Cup qualification,Tunis,Tunisia
2022-03-29,Iran,Lebanon,2.0,0.0,False,FIFA World Cup qualification,Mashhad,Iran
2022-03-29,Syria,Iraq,1.0,1.0,True,FIFA World Cup qualification,Dubai,United Arab Emirates
2022-03-29,United Arab Emirates,Korea Republic,1.0,0.0,False,FIFA World Cup qualification,Dubai,United Arab Emirates
2022-03-29,Japan,Vietnam,1.0,1.0,False,FIFA World Cup qualification,Saitama,Japan
2022-03-29,Saudi Arabia,Australia,1.0,0.0,False,FIFA World Cup qualification,Jeddah,Saudi Arabia
2022-03-29,Ecuador,Argentina,1.0,1.0,False,FIFA World Cup qualification,Guayaquil,Ecuador
2022-03-29,Peru,Paraguay,2.0,0.0,False,FIFA World Cup qualification,Lima,Peru
2022-03-29,Bolivia,Brazil,0.0,4.0,False,FIFA World Cup qualification,La Paz,Bolivia
2022-03-29,Venezuela,Colombia,0.0,1.0,False,FIFA World Cup qualification,Guayana,Venezuela
2022-03-29,Chile,Uruguay,0.0,2.0,False,FIFA World Cup qualification,Santiago,Chile
2022-03-29,Poland,Sweden,2.0,0.0,False,FIFA World Cup qualification,Chorzów,Poland
2022-03-29,Portugal,North Macedonia,2.0,0.0,False,FIFA World Cup qualification,Porto,Portugal
2022-03-29,Austria,Scotland,2.0,2.0,False,Friendly,Vienna,Austria
2022-03-29,Belgium,Burkina Faso,3.0,0.0,False,Friendly,Anderlecht,Belgium
2022-03-29,Bosnia and Herzegovina,Luxembourg,1.0,0.0,False,Friendly,Zenica,Bosnia and Herzegovina
2022-03-29,Croatia,Bulgaria,2.0,1.0,True,Friendly,Al Rayyan,Qatar
2022-03-29,England,Côte d'Ivoire,3.0,0.0,False,Friendly,London,England
2022-03-29,France,South Africa,5.0,0.0,True,Friendly,Villeneuve D'Ascq,Algeria
2022-03-29,Netherlands,Germany,1.0,1.0,False,Friendly,Amsterdam,Netherlands
2022-03-29,Norway,Armenia,9.0,0.0,False,Friendly,Oslo,Norway
2022-03-29,Qatar,Slovenia,0.0,0.0,False,Friendly,Al Rayyan,Qatar
2022-03-29,Spain,Iceland,5.0,0.0,False,Friendly,La Coruña,Spain
2022-03-29,Switzerland,Kosovo,1.0,1.0,False,Friendly,Zürich,Switzerland
2022-03-29,Türkiye,Italy,2.0,3.0,False,Friendly,Konya,Turkey
2022-03-29,Wales,Czechia,1.0,1.0,False,Friendly,Cardiff,Wales
2022-03-29,Uzbekistan,Uganda,4.0,2.0,False,Navruz Cup,Namangan,Uzbekistan
2022-03-30,Mexico,El Salvador,2.0,0.0,False,FIFA World Cup qualification,Mexico City,Mexico
2022-03-30,Costa Rica,United States,2.0,0.0,False,FIFA World Cup qualification,San José,Costa Rica
2022-03-30,Panama,Canada,1.0,0.0,False,FIFA World Cup qualification,Panama City,Panama
2022-03-30,Solomon Islands,New Zealand,0.0,5.0,True,FIFA World Cup qualification,Doha,Qatar
2022-04-27,Mexico,Guatemala,0.0,0.0,True,Friendly,Orlando,United States
2022-05-28,India,Jordan,0.0,2.0,True,Friendly,Doha,Qatar
2022-05-28,Mexico,Nigeria,2.0,1.0,True,Friendly,Arlington,United States
2022-06-01,Italy,Argentina,0.0,3.0,True,CONMEBOL–UEFA Cup of Champions,Paris,France
2022-06-01,Scotland,Ukraine,1.0,3.0,False,FIFA World Cup qualification,Glasgow,Scotland
2022-06-01,Ghana,Madagascar,3.0,0.0,False,African Cup of Nations qualification,Cape Coast,Ghana
2022-06-01,Australia,Jordan,2.0,1.0,True,Friendly,Al Wakrah,Qatar
2022-06-01,United States,Morocco,3.0,0.0,False,Friendly,Cincinnati,United States
2022-06-02,Tunisia,Equatorial Guinea,4.0,0.0,False,African Cup of Nations qualification,Radès,Tunisia
2022-06-02,Panama,Costa Rica,2.0,0.0,False,CONCACAF Nations League,Panama City,Panama
2022-06-02,Czechia,Switzerland,2.0,1.0,False,UEFA Nations League,Prague,Czech Republic
2022-06-02,Spain,Portugal,1.0,1.0,False,UEFA Nations League,Seville,Spain
2022-06-02,Serbia,Norway,0.0,1.0,False,UEFA Nations League,Belgrade,Serbia
2022-06-02,Slovenia,Sweden,0.0,2.0,False,UEFA Nations League,Ljubljana,Slovenia
2022-06-02,Ecuador,Nigeria,1.0,0.0,True,Friendly,Harrison,United States
2022-06-02,Japan,Paraguay,4.0,1.0,False,Friendly,Sapporo,Japan
2022-06-02,Korea Republic,Brazil,1.0,5.0,False,Friendly,Seoul,South Korea
2022-06-02,Mexico,Uruguay,0.0,3.0,True,Friendly,Glendale,United States
2022-06-03,Burkina Faso,Cabo Verde,2.0,0.0,True,African Cup of Nations qualification,Marrakech,Morocco
2022-06-03,Côte d'Ivoire,Zambia,3.0,1.0,False,African Cup of Nations qualification,Yamoussoukro,Ivory Coast
2022-06-03,Curaçao,Honduras,0.0,1.0,False,CONCACAF Nations League,Willemstad,Curaçao
2022-06-03,Croatia,Austria,0.0,3.0,False,UEFA Nations League,Osijek,Croatia
2022-06-03,France,Denmark,1.0,2.0,False,UEFA Nations League,Paris,France
2022-06-03,Belgium,Netherlands,1.0,4.0,False,UEFA Nations League,Brussels,Belgium
2022-06-04,Algeria,Uganda,2.0,0.0,False,African Cup of Nations qualification,Algiers,Algeria
2022-06-04,Congo DR,Gabon,0.0,1.0,False,African Cup of Nations qualification,Kinshasa,DR Congo
2022-06-04,Senegal,Benin,3.0,1.0,False,African Cup of Nations qualification,Diamniadio,Senegal
2022-06-04,Bermuda,Haiti,0.0,0.0,False,CONCACAF Nations League,Devonshire Parish,Bermuda
2022-06-04,Hungary,England,1.0,0.0,False,UEFA Nations League,Budapest,Hungary
2022-06-04,Italy,Germany,1.0,1.0,False,UEFA Nations League,Bologna,Italy
2022-06-04,Finland,Bosnia and Herzegovina,1.0,1.0,False,UEFA Nations League,Helsinki,Finland
2022-06-04,Türkiye,Faroe Islands,4.0,0.0,False,UEFA Nations League,Istanbul,Turkey
2022-06-05,Egypt,Guinea,1.0,0.0,False,African Cup of Nations qualification,Cairo,Egypt
2022-06-05,Central African Republic,Ghana,1.0,1.0,True,African Cup of Nations qualification,Luanda,Angola
2022-06-05,Botswana,Tunisia,0.0,0.0,False,African Cup of Nations qualification,Francistown,Botswana
2022-06-05,Portugal,Switzerland,4.0,0.0,False,UEFA Nations League,Lisbon,Portugal
2022-06-05,Czechia,Spain,2.0,2.0,False,UEFA Nations League,Prague,Czech Republic
2022-06-05,Sweden,Norway,1.0,2.0,False,UEFA Nations League,Stockholm,Sweden
2022-06-05,Argentina,Estonia,5.0,0.0,True,Friendly,Pamplona,Spain
2022-06-05,Mexico,Ecuador,0.0,0.0,True,Friendly,Chicago,United States
2022-06-05,Peru,New Zealand,1.0,0.0,True,Friendly,Barcelona,Spain
2022-06-05,Saudi Arabia,Colombia,0.0,1.0,True,Friendly,Murcia,Spain
2022-06-05,United States,Uruguay,0.0,0.0,False,Friendly,Kansas City,United States
2022-06-06,Honduras,Curaçao,1.0,2.0,False,CONCACAF Nations League,San Pedro Sula,Honduras
2022-06-06,Austria,Denmark,1.0,2.0,False,UEFA Nations League,Vienna,Austria
2022-06-06,Croatia,France,1.0,1.0,False,UEFA Nations League,Split,Croatia
2022-06-06,Korea Republic,Chile,2.0,0.0,False,Friendly,Daejeon,South Korea
2022-06-06,Japan,Brazil,0.0,1.0,False,Friendly,Tokyo,Japan
2022-06-07,Cabo Verde,Togo,2.0,0.0,True,African Cup of Nations qualification,Marrakech,Morocco
2022-06-07,Senegal,Rwanda,1.0,0.0,False,African Cup of Nations qualification,Diamniadio,Senegal
2022-06-07,Haiti,Montserrat,3.0,2.0,True,CONCACAF Nations League,Santo Domingo,Dominican Republic
2022-06-07,Germany,England,1.0,1.0,False,UEFA Nations League,Munich,Germany
2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,False,UEFA Nations League,Zenica,Bosnia and Herzegovina
2022-06-07,Lithuania,Türkiye,0.0,6.0,False,UEFA Nations League,Vilnius,Lithuania
2022-06-07,United Arab Emirates,Australia,1.0,2.0,True,FIFA World Cup qualification,Al Rayyan,Qatar
2022-06-08,Jordan,Nepal,2.0,0.0,True,AFC Asian Cup qualification,Kuwait City,Kuwait
2022-06-08,Uzbekistan,Sri Lanka,3.0,0.0,False,AFC Asian Cup qualification,Namangan,Uzbekistan
2022-06-08,Tanzania,Algeria,0.0,2.0,False,African Cup of Nations qualification,Dar es Salaam,Tanzania
2022-06-08,Sudan,Congo DR,2.0,1.0,False,African Cup of Nations qualification,Omdurman,Sudan
2022-06-08,Wales,Netherlands,1.0,2.0,False,UEFA Nations League,Cardiff,Wales
2022-06-08,Belgium,Poland,6.0,1.0,False,UEFA Nations League,Brussels,Belgium
2022-06-08,Scotland,Armenia,2.0,0.0,False,UEFA Nations League,Glasgow,Scotland
2022-06-09,Ethiopia,Egypt,2.0,0.0,True,African Cup of Nations qualification,Lilongwe,Malawi
2022-06-09,Lesotho,Côte d'Ivoire,0.0,0.0,True,African Cup of Nations qualification,Soweto,South Africa
2022-06-09,Morocco,South Africa,2.0,1.0,False,African Cup of Nations qualification,Rabat,Morocco
2022-06-09,Panama,Martinique,5.0,0.0,False,CONCACAF Nations League,Panama City,Panama
2022-06-09,Canada,Curaçao,4.0,0.0,False,CONCACAF Nations League,Vancouver,Canada
2022-06-09,Portugal,Czechia,2.0,0.0,False,UEFA Nations League,Lisbon,Portugal
2022-06-09,Switzerland,Spain,0.0,1.0,False,UEFA Nations League,Geneva,Switzerland
2022-06-09,Norway,Slovenia,0.0,0.0,False,UEFA Nations League,Oslo,Norway
2022-06-09,Sweden,Serbia,0.0,1.0,False,UEFA Nations League,Stockholm,Sweden
2022-06-09,New Zealand,Oman,0.0,0.0,True,Friendly,Al Rayyan,Qatar
2022-06-09,Saudi Arabia,Venezuela,0.0,1.0,True,Friendly,Murcia,Spain
2022-06-10,United States,Grenada,5.0,0.0,False,CONCACAF Nations League,Austin,United States
2022-06-10,Austria,France,1.0,1.0,False,UEFA Nations League,Vienna,Austria
2022-06-10,Denmark,Croatia,0.0,1.0,False,UEFA Nations League,Copenhagen,Denmark
2022-06-10,Korea Republic,Paraguay,2.0,2.0,False,Friendly,Suwon,South Korea
2022-06-10,Chile,Tunisia,0.0,2.0,True,Kirin Cup,Kobe,Japan
2022-06-10,Japan,Ghana,4.0,1.0,False,Kirin Cup,Kobe,Japan
2022-06-11,Indonesia,Jordan,0.0,1.0,True,AFC Asian Cup qualification,Kuwait City,Kuwait
2022-06-11,Uzbekistan,Maldives,4.0,0.0,False,AFC Asian Cup qualification,Namangan,Uzbekistan
2022-06-11,Mexico,Suriname,3.0,0.0,False,CONCACAF Nations League,Torreón,Mexico
2022-06-11,Guyana,Haiti,2.0,6.0,False,CONCACAF Nations League,Leonora,Guyana
2022-06-11,England,Italy,0.0,0.0,False,UEFA Nations League,Wolverhampton,England
2022-06-11,Hungary,Germany,1.0,1.0,False,UEFA Nations League,Budapest,Hungary
2022-06-11,Wales,Belgium,1.0,1.0,False,UEFA Nations League,Cardiff,Wales
2022-06-11,Netherlands,Poland,2.0,2.0,False,UEFA Nations League,Rotterdam,Netherlands
2022-06-11,Ireland,Scotland,3.0,0.0,False,UEFA Nations League,Dublin,Republic of Ireland
2022-06-11,Montenegro,Bosnia and Herzegovina,1.0,1.0,False,UEFA Nations League,Podgorica,Montenegro
2022-06-11,Luxembourg,Türkiye,0.0,2.0,False,UEFA Nations League,Luxembourg,Luxembourg
2022-06-11,Ecuador,Cabo Verde,1.0,0.0,True,Friendly,Fort Lauderdale,United States
2022-06-11,Uruguay,Panama,5.0,0.0,False,Friendly,Montevideo,Uruguay
2022-06-12,Martinique,Panama,0.0,0.0,False,CONCACAF Nations League,Fort-de-France,Martinique
2022-06-12,Spain,Czechia,2.0,0.0,False,UEFA Nations League,Málaga,Spain
2022-06-12,Switzerland,Portugal,1.0,0.0,False,UEFA Nations League,Geneva,Switzerland
2022-06-12,Norway,Sweden,3.0,2.0,False,UEFA Nations League,Oslo,Norway
2022-06-12,Iran,Algeria,1.0,2.0,True,Friendly,Doha,Qatar
2022-06-13,Australia,Peru,0.0,0.0,True,FIFA World Cup qualification,Al Rayyan,Qatar
2022-06-13,Morocco,Liberia,2.0,0.0,False,African Cup of Nations qualification,Casablanca,Morocco
2022-06-13,Honduras,Canada,2.0,1.0,False,CONCACAF Nations League,San Pedro Sula,Honduras
2022-06-13,Denmark,Austria,2.0,0.0,False,UEFA Nations League,Copenhagen,Denmark
2022-06-13,France,Croatia,0.0,1.0,False,UEFA Nations League,Paris,France
2022-06-14,Costa Rica,New Zealand,1.0,0.0,True,FIFA World Cup qualification,Al Rayyan,Qatar
2022-06-14,Kuwait,Jordan,0.0,3.0,False,AFC Asian Cup qualification,Kuwait City,Kuwait
2022-06-14,Uzbekistan,Thailand,2.0,0.0,False,AFC Asian Cup qualification,Namangan,Uzbekistan
2022-06-14,Jamaica,Mexico,1.0,1.0,False,CONCACAF Nations League,Kingston,Jamaica
2022-06-14,El Salvador,United States,1.0,1.0,False,CONCACAF Nations League,San Salvador,El Salvador
2022-06-14,Haiti,Guyana,6.0,0.0,True,CONCACAF Nations League,Santo Domingo,Dominican Republic
2022-06-14,England,Hungary,0.0,4.0,False,UEFA Nations League,Wolverhampton,England
2022-06-14,Germany,Italy,5.0,2.0,False,UEFA Nations League,Mönchengladbach,Germany
2022-06-14,Netherlands,Wales,3.0,2.0,False,UEFA Nations League,Rotterdam,Netherlands
2022-06-14,Poland,Belgium,0.0,1.0,False,UEFA Nations League,Warsaw,Poland
2022-06-14,Armenia,Scotland,1.0,4.0,False,UEFA Nations League,Yerevan,Armenia
2022-06-14,Bosnia and Herzegovina,Finland,3.0,2.0,False,UEFA Nations League,Zenica,Bosnia and Herzegovina
2022-06-14,Türkiye,Lithuania,2.0,0.0,False,UEFA Nations League,İzmir,Turkey
2022-06-14,Chile,Ghana,0.0,0.0,True,Kirin Cup,Suita,Japan
2022-06-14,Japan,Tunisia,0.0,3.0,False,Kirin Cup,Suita,Japan
2022-06-14,Korea Republic,Egypt,4.0,1.0,False,Friendly,Seoul,South Korea
2022-07-13,South Africa,Mozambique,0.0,0.0,False,COSAFA Cup,KwaMashu,South Africa
2022-07-13,Senegal,Eswatini,1.0,1.0,True,COSAFA Cup,KwaMashu,South Africa
2022-07-15,South Africa,Madagascar,2.0,1.0,False,COSAFA Cup,Sugar Ray Xulu Stadium,South Africa
2022-07-15,Zambia,Senegal,4.0,3.0,True,COSAFA Cup,Durban,South Africa
2022-07-17,South Africa,Botswana,2.0,1.0,False,COSAFA Cup,Sugar Ray Xulu Stadium,South Africa
2022-07-17,Mozambique,Senegal,1.0,1.0,True,COSAFA Cup,Moses Mabhida Stadium,South Africa
2022-07-19,Japan,Hong Kong,6.0,0.0,False,EAFF Championship,Kashima,Japan
2022-07-20,China PR,Korea Republic,0.0,3.0,True,EAFF Championship,Toyota,Japan
2022-07-24,Korea Republic,Hong Kong,3.0,0.0,True,EAFF Championship,Toyota,Japan
2022-07-24,Japan,China PR,0.0,0.0,False,EAFF Championship,Toyota,Japan
2022-07-27,Japan,Korea Republic,3.0,0.0,False,EAFF Championship,Toyota,Japan
2022-08-31,Mexico,Paraguay,0.0,1.0,True,Friendly,Atlanta,United States
2022-09-21,Scotland,Ukraine,3.0,0.0,False,UEFA Nations League,Glasgow,Scotland
2022-09-22,Australia,New Zealand,1.0,0.0,False,Friendly,Brisbane,Australia
2022-09-22,Comoros,Tunisia,0.0,1.0,True,Friendly,Orléans,France
2022-09-22,Croatia,Denmark,2.0,1.0,False,UEFA Nations League,Zagreb,Croatia
2022-09-22,France,Austria,2.0,0.0,False,UEFA Nations League,Paris,France
2022-09-22,Belgium,Wales,2.0,1.0,False,UEFA Nations League,Brussels,Belgium
2022-09-22,Poland,Netherlands,0.0,2.0,False,UEFA Nations League,Warsaw,Poland
2022-09-22,Türkiye,Luxembourg,3.0,3.0,False,UEFA Nations League,Istanbul,Turkey
2022-09-23,Japan,United States,2.0,0.0,True,Kirin Challenge Cup,Düsseldorf,Germany
2022-09-23,Algeria,Guinea,1.0,0.0,False,Friendly,Oran,Algeria
2022-09-23,Argentina,Honduras,3.0,0.0,True,Friendly,Miami Gardens,United States
2022-09-23,Bahrain,Cabo Verde,1.0,2.0,False,Friendly,Riffa,Bahrain
2022-09-23,Brazil,Ghana,3.0,0.0,True,Friendly,Le Havre,France
2022-09-23,Cameroon,Uzbekistan,0.0,2.0,True,Friendly,Goyang,South Korea
2022-09-23,Canada,Qatar,2.0,0.0,True,Friendly,Vienna,Austria
2022-09-23,Congo DR,Burkina Faso,0.0,1.0,True,Friendly,Casablanca,Morocco
2022-09-23,Egypt,Niger,3.0,0.0,False,Friendly,Alexandria,Egypt
2022-09-23,Iran,Uruguay,1.0,0.0,True,Friendly,Sankt Pölten,Austria
2022-09-23,Iraq,Oman,1.0,1.0,True,Jordan International Tournament,Amman,Jordan
2022-09-23,Jordan,Syria,2.0,0.0,False,Jordan International Tournament,Amman,Jordan
2022-09-23,Korea Republic,Costa Rica,2.0,2.0,False,Friendly,Goyang,South Korea
2022-09-23,Morocco,Chile,2.0,0.0,True,Friendly,Barcelona,Spain
2022-09-23,Paraguay,United Arab Emirates,1.0,0.0,True,Friendly,Wiener Neustadt,Austria
2022-09-23,Saudi Arabia,Ecuador,0.0,0.0,True,Friendly,Murcia,Spain
2022-09-23,Germany,Hungary,0.0,1.0,False,UEFA Nations League,Leipzig,Germany
2022-09-23,Italy,England,1.0,0.0,False,UEFA Nations League,Milan,Italy
2022-09-23,Bosnia and Herzegovina,Montenegro,1.0,0.0,False,UEFA Nations League,Zenica,Bosnia and Herzegovina
2022-09-24,Bolivia,Senegal,0.0,2.0,True,Friendly,Orléans,France
2022-09-24,Colombia,Guatemala,4.0,1.0,True,Friendly,Harrison,United States
2022-09-24,Indonesia,Curaçao,3.0,2.0,False,Friendly,Bandung,Indonesia
2022-09-24,Côte d'Ivoire,Togo,2.0,1.0,True,Friendly,Rouen,France
2022-09-24,Mexico,Peru,1.0,0.0,True,Friendly,Pasadena,United States
2022-09-24,South Africa,Sierra Leone,4.0,0.0,False,Friendly,Johannesburg,South Africa
2022-09-24,Czechia,Portugal,0.0,4.0,False,UEFA Nations League,Prague,Czech Republic
2022-09-24,Spain,Switzerland,1.0,2.0,False,UEFA Nations League,Zaragoza,Spain
2022-09-24,Scotland,Ireland,2.0,1.0,False,UEFA Nations League,Glasgow,Scotland
2022-09-24,Slovenia,Norway,2.0,1.0,False,UEFA Nations League,Ljubljana,Slovenia
2022-09-24,Serbia,Sweden,4.0,1.0,False,UEFA Nations League,Belgrade,Serbia
2022-09-25,New Zealand,Australia,0.0,2.0,False,Friendly,Auckland,New Zealand
2022-09-25,Austria,Croatia,1.0,3.0,False,UEFA Nations League,Vienna,Austria
2022-09-25,Denmark,France,2.0,0.0,False,UEFA Nations League,Copenhagen,Denmark
2022-09-25,Netherlands,Belgium,1.0,0.0,False,UEFA Nations League,Amsterdam,Netherlands
2022-09-25,Faroe Islands,Türkiye,2.0,1.0,False,UEFA Nations League,Tórshavn,Faroe Islands
2022-09-26,Iraq,Syria,1.0,0.0,True,Jordan International Tournament,Amman,Jordan
2022-09-26,Jordan,Oman,1.0,0.0,False,Jordan International Tournament,Amman,Jordan
2022-09-26,England,Germany,3.0,3.0,False,UEFA Nations League,London,England
2022-09-26,Romania,Bosnia and Herzegovina,4.0,1.0,False,UEFA Nations League,Bucharest,Romania
2022-09-27,Algeria,Nigeria,2.0,1.0,False,Friendly,Oran,Algeria
2022-09-27,Argentina,Jamaica,3.0,0.0,True,Friendly,Harrison,United States
2022-09-27,Bahrain,Panama,0.0,2.0,False,Friendly,Riffa,Bahrain
2022-09-27,Brazil,Tunisia,5.0,1.0,True,Friendly,Paris,France
2022-09-27,Canada,Uruguay,0.0,2.0,True,Friendly,Bratislava,Slovakia
2022-09-27,Congo DR,Sierra Leone,3.0,0.0,True,Friendly,Casablanca,Morocco
2022-09-27,Costa Rica,Uzbekistan,2.0,1.0,True,Friendly,Suwon,South Korea
2022-09-27,Ecuador,Japan,0.0,0.0,True,Kirin Challenge Cup,Düsseldorf,Germany
2022-09-27,Egypt,Liberia,3.0,0.0,False,Friendly,Alexandria,Egypt
2022-09-27,Ghana,Nicaragua,1.0,0.0,True,Friendly,Lorca,Spain
2022-09-27,Indonesia,Curaçao,2.0,1.0,False,Friendly,Cibinong,Indonesia
2022-09-27,Iran,Senegal,1.0,1.0,True,Friendly,Maria Enzersdorf,Austria
2022-09-27,Côte d'Ivoire,Guinea,3.0,1.0,True,Friendly,Amiens,France
2022-09-27,Korea Republic,Cameroon,1.0,0.0,False,Friendly,Seoul,South Korea
2022-09-27,Mexico,Colombia,2.0,3.0,True,Friendly,Santa Clara,United States
2022-09-27,Paraguay,Morocco,0.0,0.0,True,Friendly,Seville,Spain
2022-09-27,Qatar,Chile,2.0,2.0,True,Friendly,Vienna,Austria
2022-09-27,Saudi Arabia,United States,0.0,0.0,True,Friendly,Murcia,Spain
2022-09-27,South Africa,Botswana,1.0,0.0,False,Friendly,Johannesburg,South Africa
2022-09-27,Portugal,Spain,0.0,1.0,False,UEFA Nations League,Braga,Portugal
2022-09-27,Switzerland,Czechia,2.0,1.0,False,UEFA Nations League,St. Gallen,Switzerland
2022-09-27,Ukraine,Scotland,0.0,0.0,True,UEFA Nations League,Kraków,Poland
2022-09-27,Norway,Serbia,0.0,2.0,False,UEFA Nations League,Oslo,Norway
2022-09-27,Sweden,Slovenia,1.0,1.0,False,UEFA Nations League,Stockholm,Sweden
